Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 9, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSSSSLLL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 44,237,600
  scalars                 : 18
  total                   : 80,937,778
Estimated FLOPs per token: 3.617635e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011345 | lrm: 1.00 | dt: 23979ms | tok/sec: 10,932 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00169 (24.1%) | loss: 3.453441 | lrm: 1.00 | dt: 460ms | tok/sec: 570,250 | mfu: 20.8% | epoch: 1 | remaining: 227s    
step 00170 (24.3%) | loss: 3.447915 | lrm: 1.00 | dt: 459ms | tok/sec: 570,577 | mfu: 20.9% | epoch: 1 | remaining: 227s    
step 00171 (24.4%) | loss: 3.451446 | lrm: 1.00 | dt: 459ms | tok/sec: 570,565 | mfu: 20.9% | epoch: 1 | remaining: 226s    
step 00172 (24.6%) | loss: 3.451878 | lrm: 1.00 | dt: 462ms | tok/sec: 567,395 | mfu: 20.7% | epoch: 1 | remaining: 226s    
step 00173 (24.7%) | loss: 3.449998 | lrm: 1.00 | dt: 460ms | tok/sec: 569,991 | mfu: 20.8% | epoch: 1 | remaining: 225s    
step 00174 (24.9%) | loss: 3.446567 | lrm: 1.00 | dt: 459ms | tok/sec: 570,551 | mfu: 20.9% | epoch: 1 | remaining: 225s    
step 00175 (25.0%) | loss: 3.443821 | lrm: 1.00 | dt: 461ms | tok/sec: 569,067 | mfu: 20.8% | epoch: 1 | remaining: 224s    
step 00176 (25.2%) | loss: 3.443644 | lrm: 1.00 | dt: 460ms | tok/sec: 570,249 | mfu: 20.8% | epoch: 1 | remaining: 224s    
step 00177 (25.3%) | loss: 3.436466 | lrm: 1.00 | dt: 459ms | tok/sec: 571,273 | mfu: 20.9% | epoch: 1 | remaining: 223s    
step 00178 (25.5%) | loss: 3.436973 | lrm: 1.00 | dt: 462ms | tok/sec: 567,645 | mfu: 20.8% | epoch: 1 | remaining: 223s    
step 00179 (25.7%) | loss: 3.429979 | lrm: 1.00 | dt: 458ms | tok/sec: 572,107 | mfu: 20.9% | epoch: 1 | remaining: 223s    
step 00180 (25.8%) | loss: 3.425344 | lrm: 1.00 | dt: 460ms | tok/sec: 569,491 | mfu: 20.8% | epoch: 1 | remaining: 222s    
step 00181 (26.0%) | loss: 3.424725 | lrm: 1.00 | dt: 460ms | tok/sec: 569,503 | mfu: 20.8% | epoch: 1 | remaining: 222s    
step 00182 (26.1%) | loss: 3.424576 | lrm: 1.00 | dt: 459ms | tok/sec: 570,687 | mfu: 20.9% | epoch: 1 | remaining: 221s    
step 00183 (26.3%) | loss: 3.420987 | lrm: 1.00 | dt: 461ms | tok/sec: 568,851 | mfu: 20.8% | epoch: 1 | remaining: 221s    
step 00184 (26.4%) | loss: 3.416817 | lrm: 1.00 | dt: 458ms | tok/sec: 572,806 | mfu: 20.9% | epoch: 1 | remaining: 220s    
step 00185 (26.6%) | loss: 3.412304 | lrm: 1.00 | dt: 462ms | tok/sec: 567,660 | mfu: 20.8% | epoch: 1 | remaining: 220s    
step 00186 (26.7%) | loss: 3.412056 | lrm: 1.00 | dt: 460ms | tok/sec: 570,438 | mfu: 20.9% | epoch: 1 | remaining: 219s    
step 00187 (26.9%) | loss: 3.412249 | lrm: 1.00 | dt: 459ms | tok/sec: 571,148 | mfu: 20.9% | epoch: 1 | remaining: 219s    
step 00188 (27.0%) | loss: 3.409735 | lrm: 1.00 | dt: 462ms | tok/sec: 567,862 | mfu: 20.8% | epoch: 1 | remaining: 218s    
step 00189 (27.2%) | loss: 3.408777 | lrm: 1.00 | dt: 458ms | tok/sec: 571,945 | mfu: 20.9% | epoch: 1 | remaining: 218s    
step 00190 (27.3%) | loss: 3.410124 | lrm: 1.00 | dt: 462ms | tok/sec: 567,326 | mfu: 20.7% | epoch: 1 | remaining: 218s    
step 00191 (27.5%) | loss: 3.410096 | lrm: 1.00 | dt: 459ms | tok/sec: 571,479 | mfu: 20.9% | epoch: 1 | remaining: 217s    
step 00192 (27.6%) | loss: 3.411301 | lrm: 1.00 | dt: 460ms | tok/sec: 569,962 | mfu: 20.8% | epoch: 1 | remaining: 217s    
step 00193 (27.8%) | loss: 3.413904 | lrm: 1.00 | dt: 461ms | tok/sec: 568,905 | mfu: 20.8% | epoch: 1 | remaining: 216s    
step 00194 (28.0%) | loss: 3.408613 | lrm: 1.00 | dt: 460ms | tok/sec: 570,437 | mfu: 20.9% | epoch: 1 | remaining: 216s    
step 00195 (28.1%) | loss: 3.402768 | lrm: 1.00 | dt: 459ms | tok/sec: 571,052 | mfu: 20.9% | epoch: 1 | remaining: 215s    
step 00196 (28.3%) | loss: 3.400985 | lrm: 1.00 | dt: 460ms | tok/sec: 570,044 | mfu: 20.8% | epoch: 1 | remaining: 215s    
step 00197 (28.4%) | loss: 3.401933 | lrm: 1.00 | dt: 460ms | tok/sec: 570,495 | mfu: 20.9% | epoch: 1 | remaining: 214s    
step 00198 (28.6%) | loss: 3.397479 | lrm: 1.00 | dt: 462ms | tok/sec: 567,211 | mfu: 20.7% | epoch: 1 | remaining: 214s    
step 00199 (28.7%) | loss: 3.394304 | lrm: 1.00 | dt: 456ms | tok/sec: 574,290 | mfu: 21.0% | epoch: 1 | remaining: 213s    
step 00200 (28.9%) | loss: 3.392509 | lrm: 1.00 | dt: 462ms | tok/sec: 566,903 | mfu: 20.7% | epoch: 1 | remaining: 213s    
step 00201 (29.0%) | loss: 3.391173 | lrm: 1.00 | dt: 459ms | tok/sec: 571,668 | mfu: 20.9% | epoch: 1 | remaining: 212s    
step 00202 (29.2%) | loss: 3.389052 | lrm: 1.00 | dt: 461ms | tok/sec: 568,444 | mfu: 20.8% | epoch: 1 | remaining: 212s    
step 00203 (29.3%) | loss: 3.382346 | lrm: 1.00 | dt: 461ms | tok/sec: 569,143 | mfu: 20.8% | epoch: 1 | remaining: 212s    
step 00204 (29.5%) | loss: 3.376936 | lrm: 1.00 | dt: 459ms | tok/sec: 571,531 | mfu: 20.9% | epoch: 1 | remaining: 211s    
step 00205 (29.6%) | loss: 3.373941 | lrm: 1.00 | dt: 461ms | tok/sec: 569,093 | mfu: 20.8% | epoch: 1 | remaining: 211s    
step 00206 (29.8%) | loss: 3.369831 | lrm: 1.00 | dt: 460ms | tok/sec: 569,600 | mfu: 20.8% | epoch: 1 | remaining: 210s    
step 00207 (29.9%) | loss: 3.369672 | lrm: 1.00 | dt: 459ms | tok/sec: 570,607 | mfu: 20.9% | epoch: 1 | remaining: 210s    
step 00208 (30.1%) | loss: 3.357996 | lrm: 1.00 | dt: 462ms | tok/sec: 567,286 | mfu: 20.7% | epoch: 1 | remaining: 209s    
step 00209 (30.3%) | loss: 3.349917 | lrm: 1.00 | dt: 458ms | tok/sec: 572,001 | mfu: 20.9% | epoch: 1 | remaining: 209s    
step 00210 (30.4%) | loss: 3.346426 | lrm: 1.00 | dt: 461ms | tok/sec: 569,030 | mfu: 20.8% | epoch: 1 | remaining: 208s    
step 00211 (30.6%) | loss: 3.347374 | lrm: 1.00 | dt: 459ms | tok/sec: 570,866 | mfu: 20.9% | epoch: 1 | remaining: 208s    
step 00212 (30.7%) | loss: 3.344546 | lrm: 1.00 | dt: 460ms | tok/sec: 569,796 | mfu: 20.8% | epoch: 1 | remaining: 207s    
step 00213 (30.9%) | loss: 3.346939 | lrm: 1.00 | dt: 460ms | tok/sec: 569,304 | mfu: 20.8% | epoch: 1 | remaining: 207s    
step 00214 (31.0%) | loss: 3.344948 | lrm: 1.00 | dt: 458ms | tok/sec: 572,130 | mfu: 20.9% | epoch: 1 | remaining: 206s    
step 00215 (31.2%) | loss: 3.341761 | lrm: 1.00 | dt: 462ms | tok/sec: 567,812 | mfu: 20.8% | epoch: 1 | remaining: 206s    
step 00216 (31.3%) | loss: 3.342529 | lrm: 1.00 | dt: 458ms | tok/sec: 572,351 | mfu: 20.9% | epoch: 1 | remaining: 206s    
step 00217 (31.5%) | loss: 3.343555 | lrm: 1.00 | dt: 460ms | tok/sec: 569,708 | mfu: 20.8% | epoch: 1 | remaining: 205s    
step 00218 (31.6%) | loss: 3.344132 | lrm: 1.00 | dt: 461ms | tok/sec: 569,099 | mfu: 20.8% | epoch: 1 | remaining: 205s    
step 00219 (31.8%) | loss: 3.338862 | lrm: 1.00 | dt: 459ms | tok/sec: 571,019 | mfu: 20.9% | epoch: 1 | remaining: 204s    
step 00220 (31.9%) | loss: 3.338893 | lrm: 1.00 | dt: 461ms | tok/sec: 568,281 | mfu: 20.8% | epoch: 1 | remaining: 204s    
step 00221 (32.1%) | loss: 3.339130 | lrm: 1.00 | dt: 459ms | tok/sec: 570,508 | mfu: 20.9% | epoch: 1 | remaining: 203s    
step 00222 (32.2%) | loss: 3.336444 | lrm: 1.00 | dt: 461ms | tok/sec: 569,057 | mfu: 20.8% | epoch: 1 | remaining: 203s    
step 00223 (32.4%) | loss: 3.338516 | lrm: 1.00 | dt: 461ms | tok/sec: 568,877 | mfu: 20.8% | epoch: 1 | remaining: 202s    
step 00224 (32.6%) | loss: 3.342898 | lrm: 1.00 | dt: 457ms | tok/sec: 573,315 | mfu: 21.0% | epoch: 1 | remaining: 202s    
step 00225 (32.7%) | loss: 3.343833 | lrm: 1.00 | dt: 461ms | tok/sec: 568,943 | mfu: 20.8% | epoch: 1 | remaining: 201s    
step 00226 (32.9%) | loss: 3.343432 | lrm: 1.00 | dt: 459ms | tok/sec: 570,555 | mfu: 20.9% | epoch: 1 | remaining: 201s    
step 00227 (33.0%) | loss: 3.339125 | lrm: 1.00 | dt: 460ms | tok/sec: 569,886 | mfu: 20.8% | epoch: 1 | remaining: 200s    
step 00228 (33.2%) | loss: 3.341965 | lrm: 1.00 | dt: 460ms | tok/sec: 569,366 | mfu: 20.8% | epoch: 1 | remaining: 200s    
step 00229 (33.3%) | loss: 3.337051 | lrm: 1.00 | dt: 459ms | tok/sec: 570,991 | mfu: 20.9% | epoch: 1 | remaining: 200s    
step 00230 (33.5%) | loss: 3.342704 | lrm: 1.00 | dt: 462ms | tok/sec: 567,767 | mfu: 20.8% | epoch: 1 | remaining: 199s    
step 00231 (33.6%) | loss: 3.344042 | lrm: 1.00 | dt: 458ms | tok/sec: 572,424 | mfu: 20.9% | epoch: 1 | remaining: 199s    
step 00232 (33.8%) | loss: 3.342967 | lrm: 1.00 | dt: 460ms | tok/sec: 569,590 | mfu: 20.8% | epoch: 1 | remaining: 198s    
step 00233 (33.9%) | loss: 3.340525 | lrm: 1.00 | dt: 461ms | tok/sec: 568,825 | mfu: 20.8% | epoch: 1 | remaining: 198s    
step 00234 (34.1%) | loss: 3.335799 | lrm: 1.00 | dt: 458ms | tok/sec: 572,694 | mfu: 20.9% | epoch: 1 | remaining: 197s    
step 00235 (34.2%) | loss: 3.337944 | lrm: 1.00 | dt: 463ms | tok/sec: 566,324 | mfu: 20.7% | epoch: 1 | remaining: 197s    
step 00236 (34.4%) | loss: 3.340740 | lrm: 1.00 | dt: 457ms | tok/sec: 573,361 | mfu: 21.0% | epoch: 1 | remaining: 196s    
step 00237 (34.5%) | loss: 3.340229 | lrm: 1.00 | dt: 462ms | tok/sec: 567,993 | mfu: 20.8% | epoch: 1 | remaining: 196s    
step 00238 (34.7%) | loss: 3.335070 | lrm: 1.00 | dt: 460ms | tok/sec: 569,416 | mfu: 20.8% | epoch: 1 | remaining: 195s    
step 00239 (34.9%) | loss: 3.332201 | lrm: 1.00 | dt: 460ms | tok/sec: 570,322 | mfu: 20.9% | epoch: 1 | remaining: 195s    
step 00240 (35.0%) | loss: 3.332175 | lrm: 1.00 | dt: 461ms | tok/sec: 568,090 | mfu: 20.8% | epoch: 1 | remaining: 195s    
step 00241 (35.2%) | loss: 3.331630 | lrm: 1.00 | dt: 458ms | tok/sec: 572,839 | mfu: 20.9% | epoch: 1 | remaining: 194s    
step 00242 (35.3%) | loss: 3.332852 | lrm: 1.00 | dt: 460ms | tok/sec: 569,730 | mfu: 20.8% | epoch: 1 | remaining: 194s    
step 00243 (35.5%) | loss: 3.327797 | lrm: 1.00 | dt: 462ms | tok/sec: 567,925 | mfu: 20.8% | epoch: 1 | remaining: 193s    
step 00244 (35.6%) | loss: 3.317871 | lrm: 1.00 | dt: 458ms | tok/sec: 572,190 | mfu: 20.9% | epoch: 1 | remaining: 193s    
step 00245 (35.8%) | loss: 3.311633 | lrm: 1.00 | dt: 461ms | tok/sec: 568,285 | mfu: 20.8% | epoch: 1 | remaining: 192s    
step 00246 (35.9%) | loss: 3.309898 | lrm: 1.00 | dt: 458ms | tok/sec: 572,109 | mfu: 20.9% | epoch: 1 | remaining: 192s    
step 00247 (36.1%) | loss: 3.309804 | lrm: 1.00 | dt: 461ms | tok/sec: 569,021 | mfu: 20.8% | epoch: 1 | remaining: 191s    
step 00248 (36.2%) | loss: 3.308992 | lrm: 1.00 | dt: 461ms | tok/sec: 569,157 | mfu: 20.8% | epoch: 1 | remaining: 191s    
step 00249 (36.4%) | loss: 3.311574 | lrm: 1.00 | dt: 458ms | tok/sec: 571,790 | mfu: 20.9% | epoch: 1 | remaining: 190s    
step 00250 (36.5%) | loss: 3.311592 | lrm: 1.00 | dt: 463ms | tok/sec: 566,795 | mfu: 20.7% | epoch: 1 | remaining: 190s    
step 00251 (36.7%) | loss: 3.311544 | lrm: 1.00 | dt: 457ms | tok/sec: 573,426 | mfu: 21.0% | epoch: 1 | remaining: 189s    
step 00252 (36.8%) | loss: 3.306433 | lrm: 1.00 | dt: 461ms | tok/sec: 568,322 | mfu: 20.8% | epoch: 1 | remaining: 189s    
step 00253 (37.0%) | loss: 3.305104 | lrm: 1.00 | dt: 461ms | tok/sec: 568,971 | mfu: 20.8% | epoch: 1 | remaining: 189s    
step 00254 (37.2%) | loss: 3.301967 | lrm: 1.00 | dt: 459ms | tok/sec: 571,374 | mfu: 20.9% | epoch: 1 | remaining: 188s    
step 00255 (37.3%) | loss: 3.305137 | lrm: 1.00 | dt: 458ms | tok/sec: 571,749 | mfu: 20.9% | epoch: 1 | remaining: 188s    
step 00256 (37.5%) | loss: 3.299035 | lrm: 1.00 | dt: 460ms | tok/sec: 570,078 | mfu: 20.8% | epoch: 1 | remaining: 187s    
step 00257 (37.6%) | loss: 3.296657 | lrm: 1.00 | dt: 459ms | tok/sec: 571,655 | mfu: 20.9% | epoch: 1 | remaining: 187s    
step 00258 (37.8%) | loss: 3.297845 | lrm: 1.00 | dt: 461ms | tok/sec: 568,489 | mfu: 20.8% | epoch: 1 | remaining: 186s    
step 00259 (37.9%) | loss: 3.294266 | lrm: 1.00 | dt: 459ms | tok/sec: 571,538 | mfu: 20.9% | epoch: 1 | remaining: 186s    
step 00260 (38.1%) | loss: 3.290920 | lrm: 1.00 | dt: 460ms | tok/sec: 569,471 | mfu: 20.8% | epoch: 1 | remaining: 185s    
step 00261 (38.2%) | loss: 3.290030 | lrm: 1.00 | dt: 460ms | tok/sec: 569,589 | mfu: 20.8% | epoch: 1 | remaining: 185s    
step 00262 (38.4%) | loss: 3.290722 | lrm: 1.00 | dt: 458ms | tok/sec: 572,640 | mfu: 20.9% | epoch: 1 | remaining: 184s    
step 00263 (38.5%) | loss: 3.289393 | lrm: 1.00 | dt: 459ms | tok/sec: 571,666 | mfu: 20.9% | epoch: 1 | remaining: 184s    
step 00264 (38.7%) | loss: 3.287331 | lrm: 1.00 | dt: 453ms | tok/sec: 578,086 | mfu: 21.1% | epoch: 1 | remaining: 183s    
step 00265 (38.8%) | loss: 3.286522 | lrm: 1.00 | dt: 455ms | tok/sec: 576,103 | mfu: 21.1% | epoch: 1 | remaining: 183s    
step 00266 (39.0%) | loss: 3.284346 | lrm: 1.00 | dt: 454ms | tok/sec: 577,123 | mfu: 21.1% | epoch: 1 | remaining: 183s    
step 00267 (39.1%) | loss: 3.282874 | lrm: 1.00 | dt: 461ms | tok/sec: 568,265 | mfu: 20.8% | epoch: 1 | remaining: 182s    
step 00268 (39.3%) | loss: 3.286518 | lrm: 1.00 | dt: 459ms | tok/sec: 570,670 | mfu: 20.9% | epoch: 1 | remaining: 182s    
step 00269 (39.4%) | loss: 3.284305 | lrm: 1.00 | dt: 459ms | tok/sec: 570,679 | mfu: 20.9% | epoch: 1 | remaining: 181s    
step 00270 (39.6%) | loss: 3.278236 | lrm: 1.00 | dt: 462ms | tok/sec: 567,794 | mfu: 20.8% | epoch: 1 | remaining: 181s    
step 00271 (39.8%) | loss: 3.280196 | lrm: 1.00 | dt: 457ms | tok/sec: 573,095 | mfu: 21.0% | epoch: 1 | remaining: 180s    
step 00272 (39.9%) | loss: 3.277016 | lrm: 1.00 | dt: 462ms | tok/sec: 566,851 | mfu: 20.7% | epoch: 1 | remaining: 180s    
step 00273 (40.1%) | loss: 3.273954 | lrm: 1.00 | dt: 458ms | tok/sec: 572,030 | mfu: 20.9% | epoch: 1 | remaining: 179s    
step 00274 (40.2%) | loss: 3.268872 | lrm: 1.00 | dt: 460ms | tok/sec: 570,304 | mfu: 20.9% | epoch: 1 | remaining: 179s    
step 00275 (40.4%) | loss: 3.270618 | lrm: 0.99 | dt: 461ms | tok/sec: 568,659 | mfu: 20.8% | epoch: 1 | remaining: 178s    
step 00276 (40.5%) | loss: 3.269553 | lrm: 0.99 | dt: 459ms | tok/sec: 570,929 | mfu: 20.9% | epoch: 1 | remaining: 178s    
step 00277 (40.7%) | loss: 3.264440 | lrm: 0.99 | dt: 460ms | tok/sec: 570,452 | mfu: 20.9% | epoch: 1 | remaining: 178s    
step 00278 (40.8%) | loss: 3.268801 | lrm: 0.99 | dt: 460ms | tok/sec: 569,319 | mfu: 20.8% | epoch: 1 | remaining: 177s    
step 00279 (41.0%) | loss: 3.262975 | lrm: 0.98 | dt: 460ms | tok/sec: 570,186 | mfu: 20.8% | epoch: 1 | remaining: 177s    
step 00280 (41.1%) | loss: 3.256150 | lrm: 0.98 | dt: 461ms | tok/sec: 568,829 | mfu: 20.8% | epoch: 1 | remaining: 176s    
step 00281 (41.3%) | loss: 3.254666 | lrm: 0.98 | dt: 459ms | tok/sec: 571,681 | mfu: 20.9% | epoch: 1 | remaining: 176s    
step 00282 (41.4%) | loss: 3.250604 | lrm: 0.98 | dt: 462ms | tok/sec: 567,824 | mfu: 20.8% | epoch: 1 | remaining: 175s    
step 00283 (41.6%) | loss: 3.249244 | lrm: 0.97 | dt: 459ms | tok/sec: 571,114 | mfu: 20.9% | epoch: 1 | remaining: 175s    
step 00284 (41.7%) | loss: 3.249198 | lrm: 0.97 | dt: 460ms | tok/sec: 570,413 | mfu: 20.9% | epoch: 1 | remaining: 174s    
step 00285 (41.9%) | loss: 3.250692 | lrm: 0.97 | dt: 460ms | tok/sec: 569,265 | mfu: 20.8% | epoch: 1 | remaining: 174s    
step 00286 (42.1%) | loss: 3.250516 | lrm: 0.97 | dt: 459ms | tok/sec: 570,752 | mfu: 20.9% | epoch: 1 | remaining: 173s    
step 00287 (42.2%) | loss: 3.251439 | lrm: 0.97 | dt: 460ms | tok/sec: 569,891 | mfu: 20.8% | epoch: 1 | remaining: 173s    
step 00288 (42.4%) | loss: 3.248134 | lrm: 0.96 | dt: 460ms | tok/sec: 569,812 | mfu: 20.8% | epoch: 1 | remaining: 172s    
step 00289 (42.5%) | loss: 3.245931 | lrm: 0.96 | dt: 460ms | tok/sec: 569,270 | mfu: 20.8% | epoch: 1 | remaining: 172s    
step 00290 (42.7%) | loss: 3.252575 | lrm: 0.96 | dt: 460ms | tok/sec: 569,576 | mfu: 20.8% | epoch: 1 | remaining: 172s    
step 00291 (42.8%) | loss: 3.252329 | lrm: 0.96 | dt: 458ms | tok/sec: 572,239 | mfu: 20.9% | epoch: 1 | remaining: 171s    
step 00292 (43.0%) | loss: 3.249839 | lrm: 0.95 | dt: 461ms | tok/sec: 568,195 | mfu: 20.8% | epoch: 1 | remaining: 171s    
step 00293 (43.1%) | loss: 3.250050 | lrm: 0.95 | dt: 459ms | tok/sec: 570,778 | mfu: 20.9% | epoch: 1 | remaining: 170s    
step 00294 (43.3%) | loss: 3.248042 | lrm: 0.95 | dt: 457ms | tok/sec: 573,965 | mfu: 21.0% | epoch: 1 | remaining: 170s    
step 00295 (43.4%) | loss: 3.250924 | lrm: 0.95 | dt: 452ms | tok/sec: 579,990 | mfu: 21.2% | epoch: 1 | remaining: 169s    
step 00296 (43.6%) | loss: 3.252380 | lrm: 0.94 | dt: 454ms | tok/sec: 578,030 | mfu: 21.1% | epoch: 1 | remaining: 169s    
step 00297 (43.7%) | loss: 3.255004 | lrm: 0.94 | dt: 460ms | tok/sec: 569,548 | mfu: 20.8% | epoch: 1 | remaining: 168s    
step 00298 (43.9%) | loss: 3.249922 | lrm: 0.94 | dt: 457ms | tok/sec: 574,109 | mfu: 21.0% | epoch: 1 | remaining: 168s    
step 00299 (44.0%) | loss: 3.249657 | lrm: 0.94 | dt: 458ms | tok/sec: 572,609 | mfu: 20.9% | epoch: 1 | remaining: 167s    
step 00300 (44.2%) | loss: 3.241140 | lrm: 0.93 | dt: 462ms | tok/sec: 567,625 | mfu: 20.8% | epoch: 1 | remaining: 167s    
step 00301 (44.3%) | loss: 3.236361 | lrm: 0.93 | dt: 458ms | tok/sec: 572,799 | mfu: 20.9% | epoch: 1 | remaining: 167s    
step 00302 (44.5%) | loss: 3.235467 | lrm: 0.93 | dt: 463ms | tok/sec: 566,041 | mfu: 20.7% | epoch: 1 | remaining: 166s    
step 00303 (44.7%) | loss: 3.235612 | lrm: 0.93 | dt: 458ms | tok/sec: 572,412 | mfu: 20.9% | epoch: 1 | remaining: 166s    
step 00304 (44.8%) | loss: 3.236186 | lrm: 0.92 | dt: 461ms | tok/sec: 568,516 | mfu: 20.8% | epoch: 1 | remaining: 165s    
step 00305 (45.0%) | loss: 3.234673 | lrm: 0.92 | dt: 461ms | tok/sec: 568,703 | mfu: 20.8% | epoch: 1 | remaining: 165s    
step 00306 (45.1%) | loss: 3.231722 | lrm: 0.92 | dt: 460ms | tok/sec: 569,901 | mfu: 20.8% | epoch: 1 | remaining: 164s    
step 00307 (45.3%) | loss: 3.232038 | lrm: 0.92 | dt: 461ms | tok/sec: 568,083 | mfu: 20.8% | epoch: 1 | remaining: 164s    
step 00308 (45.4%) | loss: 3.236547 | lrm: 0.91 | dt: 458ms | tok/sec: 572,733 | mfu: 20.9% | epoch: 1 | remaining: 163s    
step 00309 (45.6%) | loss: 3.236821 | lrm: 0.91 | dt: 461ms | tok/sec: 568,692 | mfu: 20.8% | epoch: 1 | remaining: 163s    
step 00310 (45.7%) | loss: 3.237011 | lrm: 0.91 | dt: 460ms | tok/sec: 570,145 | mfu: 20.8% | epoch: 1 | remaining: 162s    
step 00311 (45.9%) | loss: 3.232960 | lrm: 0.91 | dt: 460ms | tok/sec: 569,950 | mfu: 20.8% | epoch: 1 | remaining: 162s    
step 00312 (46.0%) | loss: 3.229610 | lrm: 0.90 | dt: 461ms | tok/sec: 569,011 | mfu: 20.8% | epoch: 1 | remaining: 161s    
step 00313 (46.2%) | loss: 3.226340 | lrm: 0.90 | dt: 458ms | tok/sec: 572,956 | mfu: 20.9% | epoch: 1 | remaining: 161s    
step 00314 (46.3%) | loss: 3.222245 | lrm: 0.90 | dt: 462ms | tok/sec: 567,839 | mfu: 20.8% | epoch: 1 | remaining: 161s    
step 00315 (46.5%) | loss: 3.221985 | lrm: 0.90 | dt: 459ms | tok/sec: 570,711 | mfu: 20.9% | epoch: 1 | remaining: 160s    
step 00316 (46.6%) | loss: 3.218293 | lrm: 0.89 | dt: 461ms | tok/sec: 569,186 | mfu: 20.8% | epoch: 1 | remaining: 160s    
step 00317 (46.8%) | loss: 3.217315 | lrm: 0.89 | dt: 460ms | tok/sec: 570,024 | mfu: 20.8% | epoch: 1 | remaining: 159s    
step 00318 (47.0%) | loss: 3.217452 | lrm: 0.89 | dt: 459ms | tok/sec: 571,244 | mfu: 20.9% | epoch: 1 | remaining: 159s    
step 00319 (47.1%) | loss: 3.214757 | lrm: 0.89 | dt: 462ms | tok/sec: 567,788 | mfu: 20.8% | epoch: 1 | remaining: 158s    
step 00320 (47.3%) | loss: 3.210034 | lrm: 0.89 | dt: 459ms | tok/sec: 571,468 | mfu: 20.9% | epoch: 1 | remaining: 158s    
step 00321 (47.4%) | loss: 3.206026 | lrm: 0.88 | dt: 459ms | tok/sec: 570,577 | mfu: 20.9% | epoch: 1 | remaining: 157s    
step 00322 (47.6%) | loss: 3.207245 | lrm: 0.88 | dt: 461ms | tok/sec: 568,620 | mfu: 20.8% | epoch: 1 | remaining: 157s    
step 00323 (47.7%) | loss: 3.204447 | lrm: 0.88 | dt: 459ms | tok/sec: 571,214 | mfu: 20.9% | epoch: 1 | remaining: 156s    
step 00324 (47.9%) | loss: 3.203893 | lrm: 0.88 | dt: 461ms | tok/sec: 568,916 | mfu: 20.8% | epoch: 1 | remaining: 156s    
step 00325 (48.0%) | loss: 3.201828 | lrm: 0.87 | dt: 459ms | tok/sec: 571,125 | mfu: 20.9% | epoch: 1 | remaining: 155s    
step 00326 (48.2%) | loss: 3.204800 | lrm: 0.87 | dt: 459ms | tok/sec: 571,737 | mfu: 20.9% | epoch: 1 | remaining: 155s    
step 00327 (48.3%) | loss: 3.201383 | lrm: 0.87 | dt: 460ms | tok/sec: 569,863 | mfu: 20.8% | epoch: 1 | remaining: 155s    
step 00328 (48.5%) | loss: 3.197890 | lrm: 0.87 | dt: 461ms | tok/sec: 568,630 | mfu: 20.8% | epoch: 1 | remaining: 154s    
step 00329 (48.6%) | loss: 3.197505 | lrm: 0.86 | dt: 462ms | tok/sec: 567,691 | mfu: 20.8% | epoch: 1 | remaining: 154s    
step 00330 (48.8%) | loss: 3.198330 | lrm: 0.86 | dt: 459ms | tok/sec: 570,728 | mfu: 20.9% | epoch: 1 | remaining: 153s    
step 00331 (48.9%) | loss: 3.194155 | lrm: 0.86 | dt: 460ms | tok/sec: 569,582 | mfu: 20.8% | epoch: 1 | remaining: 153s    
step 00332 (49.1%) | loss: 3.194112 | lrm: 0.86 | dt: 459ms | tok/sec: 570,555 | mfu: 20.9% | epoch: 1 | remaining: 152s    
step 00333 (49.3%) | loss: 3.192078 | lrm: 0.85 | dt: 460ms | tok/sec: 569,738 | mfu: 20.8% | epoch: 1 | remaining: 152s    
step 00334 (49.4%) | loss: 3.190173 | lrm: 0.85 | dt: 461ms | tok/sec: 568,443 | mfu: 20.8% | epoch: 1 | remaining: 151s    
step 00335 (49.6%) | loss: 3.189199 | lrm: 0.85 | dt: 458ms | tok/sec: 572,111 | mfu: 20.9% | epoch: 1 | remaining: 151s    
step 00336 (49.7%) | loss: 3.187203 | lrm: 0.85 | dt: 460ms | tok/sec: 569,397 | mfu: 20.8% | epoch: 1 | remaining: 150s    
step 00337 (49.9%) | loss: 3.188671 | lrm: 0.84 | dt: 460ms | tok/sec: 569,581 | mfu: 20.8% | epoch: 1 | remaining: 150s    
step 00338 (50.0%) | loss: 3.187981 | lrm: 0.84 | dt: 459ms | tok/sec: 571,539 | mfu: 20.9% | epoch: 1 | remaining: 149s    
step 00339 (50.2%) | loss: 3.193489 | lrm: 0.84 | dt: 461ms | tok/sec: 568,178 | mfu: 20.8% | epoch: 1 | remaining: 149s    
step 00340 (50.3%) | loss: 3.189156 | lrm: 0.84 | dt: 459ms | tok/sec: 570,966 | mfu: 20.9% | epoch: 1 | remaining: 149s    
